date,open,high,low,close,volume
2024-01-01 11:41:15,44225.26,44327.26,44319.27,44325.33,99.56
2024-01-01 11:41:30,44324.76,44365.17,44357.86,44361.27,125.85
2024-01-01 11:41:45,44361.15,44357.98,44350.55,44351.17,102.17
2024-01-01 11:42:00,44354.93,44278.33,44256.5,44262.88,112.36
2024-01-01 11:42:15,44261.92,44187.35,44180.37,44180.43,110.11
2024-01-01 11:42:30,44180.65,44128.48,44106.72,44125.72,207.01
2024-01-01 11:42:45,44126.61,44076.32,44054.87,44064.54,81.24
2024-01-01 11:43:00,44065.34,43994.1,43979.98,43982.29,69.6
2024-01-01 11:43:15,43983.37,43970.95,43958.45,43962.8,126.37
2024-01-01 11:43:30,43967.22,44009.22,43992.63,44001.34,78.81
2024-01-01 11:43:45,44001.45,44044.66,44032.38,44036.78,100.19
2024-01-01 11:44:00,44035.43,44096.8,44083.44,44092.68,81.86
2024-01-01 11:44:15,44092.31,44119.85,44100.06,44101.65,104.41
2024-01-01 11:44:30,44100.54,44102.87,44095.28,44101.98,111.22
2024-01-01 11:44:45,44100.46,44030.72,44021.97,44030.44,142.25
2024-01-01 11:45:00,44030.07,44009.21,43995.46,44001.96,52.65
2024-01-01 11:45:15,43998.62,44010.88,43993.92,43996.23,141.36
2024-01-01 11:45:30,44000.05,44080.31,44070.76,44073.18,147.55
2024-01-01 11:45:45,44071.51,44290.24,44285.21,44287.17,156.4
2024-01-01 11:46:00,44288.59,44266.31,44263.22,44264.42,125.18
2024-01-01 11:46:15,44264.23,44350.07,44333.33,44341.46,111.47
2024-01-01 11:46:30,44338.23,44502.87,44479.72,44491.16,240.37
2024-01-01 11:46:45,44487.79,44482.08,44446.78,44461.91,88.25
2024-01-01 11:47:00,44466.73,44375.18,44359.81,44365.36,101.67
2024-01-01 11:47:15,44364.97,44482.58,44475.88,44476.38,111.64
2024-01-01 11:47:30,44476.64,44475.46,44455.65,44474.51,72.86
2024-01-01 11:47:45,44475.84,44553.98,44544.92,44551.39,127.8
2024-01-01 11:48:00,44551.09,44448.51,44419.55,44433.41,129.42
2024-01-01 11:48:15,44434.61,44503.48,44482.79,44496.09,91.52
2024-01-01 11:48:30,44495.27,44565.08,44536.16,44540.31,92.73
2024-01-01 11:48:45,44541.95,44487.66,44477.73,44487.29,137.99
2024-01-01 11:49:00,44486.29,44595.66,44585.67,44589.71,134.16
2024-01-01 11:49:15,44585.2,44635.75,44626.66,44633.82,93.68
2024-01-01 11:49:30,44630.44,44548.63,44539.57,44543.98,141.01
2024-01-01 11:49:45,44543.53,44461.06,44441.49,44444.61,94.96
2024-01-01 11:50:00,44442.87,44336.61,44322.74,44333.48,120.77
2024-01-01 11:50:15,44332.84,44249.34,44245.22,44246.91,140.32
2024-01-01 11:50:30,44246.43,44264.01,44251.48,44254.79,127.82
2024-01-01 11:50:45,44253.65,44277.07,44266.64,44270.44,108.69
2024-01-01 11:51:00,44267.66,44246.83,44227.87,44238.34,99.4
2024-01-01 11:51:15,44241.78,44359.11,44335.7,44346.01,78.2
2024-01-01 11:51:30,44347.14,44403.92,44398.41,44401.04,170.22
2024-01-01 11:51:45,44399.51,44412.56,44402.33,44409.13,90.9
2024-01-01 11:52:00,44411.01,44391.61,44378.4,44385.15,150.17
2024-01-01 11:52:15,44388.89,44347.85,44333.85,44344.09,70.56
2024-01-01 11:52:30,44345.91,44311.95,44306.68,44307.64,155.94
2024-01-01 11:52:45,44310.17,44269.79,44248.55,44254.47,82.31
2024-01-01 11:53:00,44256.19,44378.9,44366.73,44371.82,143.3
2024-01-01 11:53:15,44371.05,44291.01,44284.88,44287.23,117.1
2024-01-01 11:53:30,44291.04,44434.72,44411.5,44415.79,121.04
2024-01-01 11:53:45,44416.97,44304.16,44302.42,44303.07,158.99
2024-01-01 11:54:00,44300.03,44190.53,44188.45,44189.93,114.02
2024-01-01 11:54:15,44191.87,44175.32,44159.86,44164.7,140.01
2024-01-01 11:54:30,44161.06,44221.55,44206.71,44217.45,173.38
2024-01-01 11:54:45,44215.98,44308.49,44298.3,44300.97,120.29
2024-01-01 11:55:00,44306.43,44351.06,44340.81,44350.9,136.82
2024-01-01 11:55:15,44347.14,44243.54,44228.92,44242.48,93.93
2024-01-01 11:55:30,44240.85,44351.28,44346.77,44349.23,138.31
2024-01-01 11:55:45,44352.36,44362.29,44361.06,44362.27,88.44
2024-01-01 11:56:00,44361.71,44404.73,44393.17,44395.61,82.64
2024-01-01 11:56:15,44391.66,44488.68,44469.86,44475.74,118.2
2024-01-01 11:56:30,44474.13,44525.95,44513.49,44523.15,97.66
2024-01-01 11:56:45,44523.45,44574.77,44555.99,44563.92,76.65
2024-01-01 11:57:00,44562.76,44542.96,44535.17,44537.74,153.28
2024-01-01 11:57:15,44541.56,44658.42,44637.41,44645.33,108.69
2024-01-01 11:57:30,44644.96,44703.11,44679.74,44696.11,114.37
2024-01-01 11:57:45,44696.16,44755.91,44735.29,44749.43,135.08
2024-01-01 11:58:00,44747.92,44829.54,44809.32,44822.6,88.32
2024-01-01 11:58:15,44821.23,44736.54,44727.16,44727.81,84.61
2024-01-01 11:58:30,44725.82,44791.76,44779.8,44788.02,102.94
2024-01-01 11:58:45,44792.14,44637.9,44631.33,44634.49,96.71
2024-01-01 11:59:00,44633.45,44612.8,44609.84,44609.97,104.19
2024-01-01 11:59:15,44609.82,44474.09,44457.3,44457.91,104.46
2024-01-01 11:59:30,44458.18,44393.17,44380.61,44389.49,123.14
2024-01-01 11:59:45,44392.95,44524.49,44502.71,44516.94,223.68
2024-01-01 12:00:00,44516.77,44567.87,44559.08,44562.78,107.34
2024-01-01 12:00:15,44562.44,44413.67,44405.29,44405.44,139.09
2024-01-01 12:00:30,44405.46,44286.29,44266.75,44280.74,143.45
2024-01-01 12:00:45,44279.87,44302.33,44294.85,44295.23,91.55
2024-01-01 12:01:00,44296.3,44298.18,44278.74,44288.1,65.94
2024-01-01 12:01:15,44288.98,44202.51,44198.71,44200.63,105.29
2024-01-01 12:01:30,44205.51,44281.72,44263.56,44272.1,55.13
2024-01-01 12:01:45,44271.71,44287.25,44268.11,44275.14,92.95
2024-01-01 12:02:00,44273.95,44211.42,44208.45,44210.64,66.23
2024-01-01 12:02:15,44211.9,44298.68,44291.72,44294.08,76.53
2024-01-01 12:02:30,44294.96,44352.55,44336.16,44346.85,124.94
2024-01-01 12:02:45,44348.4,44266.54,44264.98,44265.39,91.84
2024-01-01 12:03:00,44268.82,44195.52,44189.69,44192.79,127.81
2024-01-01 12:03:15,44195.01,44249.65,44224.32,44240.41,73.21
2024-01-01 12:03:30,44238.23,44168.44,44144.12,44154.96,114.49
2024-01-01 12:03:45,44154.27,44260.13,44252.9,44259.4,103.49
2024-01-01 12:04:00,44255.22,44290.6,44279.63,44289.61,96.19
2024-01-01 12:04:15,44288.95,44275.32,44263.04,44263.64,80.56
2024-01-01 12:04:30,44262.56,44385.85,44373.57,44377.84,170.16
2024-01-01 12:04:45,44378.22,44288.64,44264.93,44279.37,111.96
2024-01-01 12:05:00,44278.2,44284.35,44281.64,44281.83,111.33
2024-01-01 12:05:15,44286.95,44365.41,44357.27,44361.07,132.1
2024-01-01 12:05:30,44360.36,44330.87,44326.94,44329.2,97.96
2024-01-01 12:05:45,44331.21,44385.49,44380.27,44384.49,199.6
2024-01-01 12:06:00,44381.65,44392.35,44376.85,44386.59,98.55
2024-01-01 12:06:15,44386.16,44193.34,44182.67,44184.5,160.75
2024-01-01 12:06:30,44181.18,44147.59,44138.22,44147.35,119.79
2024-01-01 12:06:45,44149.34,43879.07,43861.15,43863.49,81.22
2024-01-01 12:07:00,43864.48,43918.66,43891.04,43898.51,74.71
2024-01-01 12:07:15,43898.12,44045.87,44038.94,44043.71,107.57
2024-01-01 12:07:30,44041.38,43920.6,43901.0,43908.92,118.28
2024-01-01 12:07:45,43908.31,43983.96,43970.92,43978.22,92.68
2024-01-01 12:08:00,43979.9,44074.78,44051.52,44059.58,211.67
2024-01-01 12:08:15,44056.41,44193.16,44187.08,44190.05,93.37
2024-01-01 12:08:30,44188.61,44048.13,44038.52,44046.73,186.64
2024-01-01 12:08:45,44047.62,43976.26,43959.43,43962.73,114.04
2024-01-01 12:09:00,43964.15,44052.97,44047.64,44048.77,101.89
2024-01-01 12:09:15,44053.56,44042.85,44032.94,44040.2,99.15
2024-01-01 12:09:30,44043.71,44027.75,44022.05,44023.91,101.9
2024-01-01 12:09:45,44027.79,44078.75,44068.18,44075.87,112.55
2024-01-01 12:10:00,44074.89,43981.57,43960.48,43965.77,95.94
2024-01-01 12:10:15,43961.26,44001.04,43992.64,43998.54,102.74
2024-01-01 12:10:30,43999.57,44002.6,43987.92,43995.73,109.9
2024-01-01 12:10:45,43996.13,43957.89,43946.9,43950.3,88.98
2024-01-01 12:11:00,43949.74,44080.77,44067.32,44072.6,128.48
2024-01-01 12:11:15,44073.67,44188.72,44170.62,44188.68,93.7
2024-01-01 12:11:30,44192.88,44301.05,44276.93,44293.39,93.14
2024-01-01 12:11:45,44292.12,44325.02,44314.53,44320.84,126.81
2024-01-01 12:12:00,44322.73,44425.03,44422.06,44423.24,117.83
2024-01-01 12:12:15,44424.72,44291.75,44282.25,44287.78,119.34
2024-01-01 12:12:30,44290.28,44279.25,44272.22,44275.44,118.3
2024-01-01 12:12:45,44275.94,44239.29,44223.77,44229.03,118.67
2024-01-01 12:13:00,44231.45,44176.69,44156.23,44164.99,193.9
2024-01-01 12:13:15,44165.1,44100.56,44083.7,44085.98,147.58
2024-01-01 12:13:30,44080.95,44045.21,44033.53,44040.84,104.33
2024-01-01 12:13:45,44038.14,44091.95,44076.2,44083.96,112.66
2024-01-01 12:14:00,44083.07,44120.36,44111.85,44117.42,157.37
2024-01-01 12:14:15,44117.9,44073.71,44052.87,44065.5,86.27
2024-01-01 12:14:30,44064.22,43963.32,43952.86,43958.65,91.86
2024-01-01 12:14:45,43959.17,43900.31,43893.87,43893.89,86.2
2024-01-01 12:15:00,43894.74,43915.2,43900.54,43904.92,125.35
2024-01-01 12:15:15,43906.73,43881.66,43865.25,43872.51,135.94
2024-01-01 12:15:30,43870.97,43954.3,43942.33,43950.71,81.66
2024-01-01 12:15:45,43950.89,44050.77,44037.46,44043.74,90.22
2024-01-01 12:16:00,44041.79,44088.71,44075.51,44080.94,111.79
2024-01-01 12:16:15,44078.99,44158.97,44145.23,44152.24,90.53
2024-01-01 12:16:30,44149.29,44141.8,44127.93,44136.92,101.31
2024-01-01 12:16:45,44138.45,44084.94,44075.54,44077.23,97.06
2024-01-01 12:17:00,44077.52,43988.3,43975.1,43981.67,128.13
2024-01-01 12:17:15,43984.55,43952.1,43939.1,43949.78,97.93
2024-01-01 12:17:30,43951.02,43953.39,43942.91,43945.99,136.2
2024-01-01 12:17:45,43945.24,43923.89,43915.21,43916.14,67.71
2024-01-01 12:18:00,43914.33,43898.91,43878.25,43888.05,131.1
2024-01-01 12:18:15,43888.9,43812.36,43800.36,43804.35,77.28
2024-01-01 12:18:30,43807.97,43759.86,43742.29,43748.05,161.38
2024-01-01 12:18:45,43746.01,43669.2,43657.57,43668.88,97.4
2024-01-01 12:19:00,43670.56,43739.37,43707.1,43725.49,65.98
2024-01-01 12:19:15,43727.07,43745.35,43731.2,43733.54,103.78
2024-01-01 12:19:30,43739.51,43667.14,43657.94,43658.35,145.97
2024-01-01 12:19:45,43654.72,43591.87,43566.27,43580.9,129.65
2024-01-01 12:20:00,43583.56,43651.43,43620.23,43643.03,118.66
2024-01-01 12:20:15,43643.67,43572.61,43550.09,43558.53,119.48
2024-01-01 12:20:30,43560.55,43536.08,43518.3,43529.35,110.95
2024-01-01 12:20:45,43529.26,43435.23,43419.98,43431.81,122.21
2024-01-01 12:21:00,43428.75,43443.67,43437.32,43440.61,100.76
2024-01-01 12:21:15,43439.59,43271.07,43259.94,43261.05,161.2
2024-01-01 12:21:30,43259.18,43108.49,43102.94,43108.37,115.55
2024-01-01 12:21:45,43106.73,43079.07,43065.61,43073.37,112.91
2024-01-01 12:22:00,43076.76,42900.2,42891.17,42896.6,80.58
2024-01-01 12:22:15,42894.27,42800.57,42790.03,42795.36,120.6
2024-01-01 12:22:30,42794.15,42817.83,42802.23,42814.23,95.95
2024-01-01 12:22:45,42810.92,42960.74,42950.27,42957.47,91.23
2024-01-01 12:23:00,42959.22,42909.56,42905.91,42908.33,145.13
2024-01-01 12:23:15,42909.45,43007.69,42997.39,43004.25,79.8
2024-01-01 12:23:30,43003.03,42893.13,42889.75,42889.86,113.57
2024-01-01 12:23:45,42891.98,42913.08,42908.29,42910.02,113.11
2024-01-01 12:24:00,42909.17,42788.85,42770.62,42781.37,100.54
2024-01-01 12:24:15,42781.16,42790.82,42774.34,42780.92,86.42
2024-01-01 12:24:30,42780.35,42943.31,42930.53,42934.81,89.38
2024-01-01 12:24:45,42934.49,42915.65,42896.34,42907.71,134.69
2024-01-01 12:25:00,42905.82,42867.5,42855.99,42859.65,110.58
2024-01-01 12:25:15,42860.46,42817.5,42810.67,42814.46,67.63
2024-01-01 12:25:30,42815.94,42889.84,42869.3,42874.8,138.34
2024-01-01 12:25:45,42874.99,42955.21,42931.62,42944.22,67.91
2024-01-01 12:26:00,42943.18,42849.72,42836.21,42847.12,149.06
2024-01-01 12:26:15,42845.52,42935.61,42922.88,42923.22,154.95
2024-01-01 12:26:30,42923.01,42916.52,42895.71,42906.51,126.53
2024-01-01 12:26:45,42904.46,42960.13,42950.97,42953.46,169.34
2024-01-01 12:27:00,42952.2,42876.47,42874.17,42875.71,102.52
2024-01-01 12:27:15,42875.13,42819.66,42797.63,42806.18,57.53
2024-01-01 12:27:30,42805.87,42864.1,42847.45,42855.66,83.52
2024-01-01 12:27:45,42855.89,42751.51,42747.83,42750.38,123.61
2024-01-01 12:28:00,42748.81,42670.46,42658.58,42663.5,89.01
2024-01-01 12:28:15,42662.2,42625.79,42617.97,42620.44,110.05
2024-01-01 12:28:30,42616.34,42491.36,42482.69,42488.7,87.69
2024-01-01 12:28:45,42488.55,42604.39,42593.12,42601.28,71.93
2024-01-01 12:29:00,42602.5,42582.64,42577.95,42581.8,66.05
2024-01-01 12:29:15,42581.36,42604.94,42590.82,42594.62,63.91
2024-01-01 12:29:30,42596.33,42577.76,42559.49,42565.32,141.66
2024-01-01 12:29:45,42566.19,42580.63,42560.06,42566.44,204.79
2024-01-01 12:30:00,42563.16,42481.28,42475.79,42476.65,132.86
2024-01-01 12:30:15,42475.37,42631.28,42624.25,42629.54,93.08
2024-01-01 12:30:30,42626.66,42685.75,42672.0,42684.31,76.59
2024-01-01 12:30:45,42679.94,42850.52,42841.23,42845.2,102.27
2024-01-01 12:31:00,42843.28,42766.63,42752.74,42759.43,148.37
2024-01-01 12:31:15,42757.33,42781.83,42756.95,42766.93,118.17
2024-01-01 12:31:30,42765.3,42843.41,42828.08,42835.15,112.68
2024-01-01 12:31:45,42837.85,42982.64,42974.79,42975.13,83.37
2024-01-01 12:32:00,42978.19,43058.27,43038.92,43044.43,132.42
2024-01-01 12:32:15,43045.12,43149.48,43133.09,43142.11,114.57
2024-01-01 12:32:30,43141.93,43280.35,43264.96,43274.96,151.01
2024-01-01 12:32:45,43274.77,43302.78,43282.28,43293.0,93.71
2024-01-01 12:33:00,43294.23,43371.4,43357.76,43364.14,85.89
2024-01-01 12:33:15,43367.94,43286.21,43280.92,43285.14,119.84
2024-01-01 12:33:30,43284.69,43236.3,43227.79,43230.06,99.42
2024-01-01 12:33:45,43229.36,43261.22,43241.7,43260.21,118.12
2024-01-01 12:34:00,43260.49,43458.6,43439.57,43452.19,117.44
2024-01-01 12:34:15,43454.65,43464.49,43452.33,43457.23,149.37
2024-01-01 12:34:30,43454.98,43398.42,43381.74,43385.7,100.52
2024-01-01 12:34:45,43384.76,43396.82,43380.35,43382.6,85.13
2024-01-01 12:35:00,43381.62,43457.32,43439.97,43447.96,80.16
2024-01-01 12:35:15,43449.49,43458.83,43428.59,43451.27,93.32
2024-01-01 12:35:30,43451.37,43414.26,43391.55,43403.59,53.85
2024-01-01 12:35:45,43404.88,43337.38,43322.36,43331.12,126.25
2024-01-01 12:36:00,43328.45,43455.46,43443.38,43454.26,112.85
2024-01-01 12:36:15,43454.04,43391.01,43372.26,43382.84,80.03
2024-01-01 12:36:30,43382.56,43454.14,43428.86,43445.46,126.72
2024-01-01 12:36:45,43444.0,43482.22,43469.52,43473.28,73.77
2024-01-01 12:37:00,43477.63,43558.88,43550.8,43558.22,137.33
2024-01-01 12:37:15,43555.76,43641.71,43629.63,43639.36,93.31
2024-01-01 12:37:30,43639.48,43559.03,43545.0,43550.73,89.27
2024-01-01 12:37:45,43551.76,43520.66,43518.18,43518.78,109.08
2024-01-01 12:38:00,43518.35,43438.01,43428.39,43431.8,91.58
2024-01-01 12:38:15,43431.55,43630.37,43598.59,43622.39,86.56
2024-01-01 12:38:30,43621.25,43483.4,43473.17,43475.78,137.51
2024-01-01 12:38:45,43480.55,43433.81,43418.24,43432.37,96.28
2024-01-01 12:39:00,43436.34,43429.55,43406.88,43422.2,81.79
2024-01-01 12:39:15,43421.49,43351.11,43340.36,43346.43,94.16
2024-01-01 12:39:30,43346.02,43334.59,43303.63,43327.42,126.7
2024-01-01 12:39:45,43327.62,43305.72,43294.64,43299.74,83.22
2024-01-01 12:40:00,43300.43,43383.4,43364.15,43367.68,86.3
2024-01-01 12:40:15,43369.92,43406.48,43395.68,43399.89,113.3
2024-01-01 12:40:30,43399.95,43303.04,43287.08,43290.22,64.0
2024-01-01 12:40:45,43293.72,43374.54,43372.0,43374.08,116.51
2024-01-01 12:41:00,43376.98,43432.05,43413.06,43425.26,102.84
2024-01-01 12:41:15,43428.15,43197.13,43174.37,43178.74,102.89
2024-01-01 12:41:30,43180.08,43296.22,43280.43,43288.77,87.14
2024-01-01 12:41:45,43289.85,43229.13,43211.82,43220.17,125.33
2024-01-01 12:42:00,43219.12,43172.23,43166.09,43168.0,85.3
2024-01-01 12:42:15,43170.62,43411.31,43392.82,43402.32,92.32
2024-01-01 12:42:30,43399.44,43436.26,43419.49,43428.16,113.2
2024-01-01 12:42:45,43427.91,43392.48,43386.4,43387.83,114.08
2024-01-01 12:43:00,43386.38,43381.03,43369.88,43380.15,84.33
2024-01-01 12:43:15,43376.93,43321.2,43319.8,43320.43,66.37
2024-01-01 12:43:30,43323.65,43199.02,43185.83,43197.8,81.91
2024-01-01 12:43:45,43198.46,43313.97,43308.83,43310.24,84.33
2024-01-01 12:44:00,43311.04,43160.88,43141.27,43146.19,107.84
2024-01-01 12:44:15,43148.31,43203.36,43194.02,43200.55,130.08
2024-01-01 12:44:30,43206.3,43179.53,43160.29,43171.91,114.01
2024-01-01 12:44:45,43169.95,43006.15,42990.33,42998.43,216.35
2024-01-01 12:45:00,42998.33,42990.62,42979.73,42987.11,64.13
2024-01-01 12:45:15,42985.64,43045.06,43029.98,43036.59,112.05
2024-01-01 12:45:30,43032.34,43012.4,42989.82,42991.49,116.62
2024-01-01 12:45:45,42988.62,43205.33,43197.25,43198.41,103.0
2024-01-01 12:46:00,43201.44,43254.67,43226.2,43236.98,159.79
2024-01-01 12:46:15,43237.97,43273.7,43260.0,43262.93,105.4
2024-01-01 12:46:30,43264.83,43236.0,43217.56,43231.02,89.22
2024-01-01 12:46:45,43230.28,43224.5,43209.89,43210.28,87.83
2024-01-01 12:47:00,43212.7,43237.4,43234.46,43236.3,78.11
2024-01-01 12:47:15,43241.7,43309.38,43296.02,43302.71,215.94
2024-01-01 12:47:30,43301.55,43334.99,43325.61,43328.65,91.82
2024-01-01 12:47:45,43331.52,43408.13,43387.09,43393.02,102.84
2024-01-01 12:48:00,43394.94,43377.84,43336.06,43359.7,85.1
2024-01-01 12:48:15,43361.98,43323.64,43309.5,43316.2,86.45
2024-01-01 12:48:30,43313.94,43405.11,43380.2,43395.05,96.47
2024-01-01 12:48:45,43388.39,43396.76,43382.33,43387.3,82.26
2024-01-01 12:49:00,43381.69,43403.15,43397.17,43400.26,92.2
2024-01-01 12:49:15,43398.79,43544.77,43529.22,43533.28,91.61
2024-01-01 12:49:30,43530.81,43486.82,43472.24,43485.49,147.31
2024-01-01 12:49:45,43486.54,43454.69,43444.14,43448.86,79.18
2024-01-01 12:50:00,43445.45,43501.22,43484.83,43493.12,102.53
2024-01-01 12:50:15,43496.78,43610.87,43576.1,43593.51,49.21
2024-01-01 12:50:30,43594.63,43539.96,43519.44,43535.61,83.66
2024-01-01 12:50:45,43536.69,43534.34,43521.08,43528.09,94.64
2024-01-01 12:51:00,43528.54,43493.8,43481.61,43483.29,106.96
2024-01-01 12:51:15,43483.37,43490.63,43474.94,43483.03,59.42
2024-01-01 12:51:30,43479.66,43429.67,43414.39,43421.17,85.47
2024-01-01 12:51:45,43420.34,43365.98,43358.59,43360.66,107.9
2024-01-01 12:52:00,43364.5,43486.12,43469.17,43476.78,171.72
2024-01-01 12:52:15,43477.34,43328.14,43318.46,43323.74,115.19
2024-01-01 12:52:30,43327.75,43347.36,43327.26,43339.66,85.37
2024-01-01 12:52:45,43337.88,43352.91,43339.59,43343.56,87.45
2024-01-01 12:53:00,43342.52,43172.63,43164.23,43169.09,153.28
2024-01-01 12:53:15,43166.56,43187.23,43179.73,43180.58,67.91
2024-01-01 12:53:30,43179.5,43104.54,43101.12,43101.72,81.56
2024-01-01 12:53:45,43100.14,43110.56,43097.46,43100.21,161.39
2024-01-01 12:54:00,43103.17,43141.04,43135.54,43139.81,80.56
2024-01-01 12:54:15,43138.62,43118.01,43110.35,43114.41,64.28
2024-01-01 12:54:30,43116.75,43160.74,43133.79,43141.87,80.65
2024-01-01 12:54:45,43141.9,43244.47,43229.57,43236.42,128.92
2024-01-01 12:55:00,43234.97,43196.81,43183.93,43188.16,57.7
2024-01-01 12:55:15,43187.63,43187.98,43155.59,43184.02,64.99
2024-01-01 12:55:30,43182.67,43143.78,43136.09,43142.23,74.9
2024-01-01 12:55:45,43145.53,43168.69,43143.8,43147.01,88.84
2024-01-01 12:56:00,43148.11,43220.86,43197.69,43205.54,73.77
2024-01-01 12:56:15,43204.79,43269.66,43259.4,43263.29,119.4
2024-01-01 12:56:30,43261.87,43198.08,43190.32,43193.97,123.45
2024-01-01 12:56:45,43193.5,43120.85,43109.2,43112.15,83.48
2024-01-01 12:57:00,43113.68,43144.56,43136.61,43139.02,110.98
2024-01-01 12:57:15,43137.53,43125.45,43120.34,43121.08,60.7
2024-01-01 12:57:30,43119.73,43190.8,43185.18,43186.23,171.62
2024-01-01 12:57:45,43187.41,43171.62,43168.44,43169.23,187.3
2024-01-01 12:58:00,43169.93,43280.1,43269.32,43277.67,79.68
2024-01-01 12:58:15,43280.47,43042.09,43021.63,43033.88,156.16
2024-01-01 12:58:30,43032.14,43203.0,43189.08,43199.63,177.66
2024-01-01 12:58:45,43199.22,43108.69,43097.43,43104.32,131.96
2024-01-01 12:59:00,43099.63,43234.1,43230.77,43232.31,112.97
2024-01-01 12:59:15,43236.78,43127.24,43118.04,43118.63,91.52
2024-01-01 12:59:30,43117.13,43152.41,43142.4,43148.19,121.71
2024-01-01 12:59:45,43148.72,43068.1,43048.98,43065.73,84.39
2024-01-01 13:00:00,43066.2,43089.53,43066.61,43080.97,150.47
2024-01-01 13:00:15,43083.86,43111.67,43110.93,43111.07,115.36
2024-01-01 13:00:30,43112.95,43068.38,43061.77,43065.26,103.21
2024-01-01 13:00:45,43064.62,42992.91,42969.64,42988.14,85.9
2024-01-01 13:01:00,42986.72,43017.28,43001.66,43007.5,100.02
2024-01-01 13:01:15,43009.19,43018.52,43010.95,43012.77,100.22
2024-01-01 13:01:30,43011.38,43067.03,43057.33,43059.99,144.9
2024-01-01 13:01:45,43062.62,43172.09,43163.65,43169.58,94.68
2024-01-01 13:02:00,43169.23,43330.5,43305.78,43325.89,82.27
2024-01-01 13:02:15,43323.51,43367.62,43346.05,43360.49,104.46
2024-01-01 13:02:30,43365.27,43435.59,43433.7,43435.34,110.86
2024-01-01 13:02:45,43434.35,43405.12,43394.55,43400.11,72.22
2024-01-01 13:03:00,43401.13,43489.54,43482.05,43484.67,139.39
2024-01-01 13:03:15,43484.06,43447.28,43429.9,43441.9,97.56
2024-01-01 13:03:30,43440.98,43354.54,43329.9,43342.6,82.69
2024-01-01 13:03:45,43342.42,43266.75,43262.62,43265.38,156.8
2024-01-01 13:04:00,43263.96,43324.86,43318.37,43322.53,69.4
2024-01-01 13:04:15,43323.75,43314.64,43307.32,43309.76,101.1
2024-01-01 13:04:30,43312.23,43340.47,43330.84,43331.32,104.01
2024-01-01 13:04:45,43335.58,43296.12,43279.72,43281.9,196.36
2024-01-01 13:05:00,43280.91,43286.48,43273.11,43278.71,60.06
2024-01-01 13:05:15,43279.13,43232.15,43224.36,43228.13,73.36
2024-01-01 13:05:30,43225.28,43272.74,43242.73,43259.0,135.54
2024-01-01 13:05:45,43259.12,43257.37,43249.32,43254.64,104.49
2024-01-01 13:06:00,43255.27,43225.96,43205.27,43215.78,144.52
2024-01-01 13:06:15,43215.65,43316.28,43307.19,43307.64,68.19
2024-01-01 13:06:30,43310.88,43295.22,43289.65,43292.69,101.45
2024-01-01 13:06:45,43291.3,43215.33,43198.82,43211.55,76.63
2024-01-01 13:07:00,43211.35,43196.84,43194.08,43195.78,89.67
2024-01-01 13:07:15,43195.74,43377.99,43362.61,43370.71,235.86
2024-01-01 13:07:30,43371.34,43362.16,43335.74,43353.14,102.67
2024-01-01 13:07:45,43355.87,43377.82,43362.52,43368.27,45.59
2024-01-01 13:08:00,43370.81,43408.07,43378.5,43392.49,125.72
2024-01-01 13:08:15,43392.77,43385.58,43372.7,43376.79,138.29
2024-01-01 13:08:30,43376.05,43394.28,43384.33,43385.49,98.01
2024-01-01 13:08:45,43383.79,43374.69,43365.1,43366.92,104.91
2024-01-01 13:09:00,43369.93,43400.42,43377.81,43386.86,112.1
2024-01-01 13:09:15,43383.19,43279.85,43254.45,43270.05,83.62
2024-01-01 13:09:30,43266.78,43235.37,43218.21,43227.27,69.6
2024-01-01 13:09:45,43229.16,43100.19,43097.96,43099.14,106.17
2024-01-01 13:10:00,43097.2,43029.42,43020.21,43027.85,112.1
2024-01-01 13:10:15,43029.7,43046.59,43038.5,43041.69,78.41
2024-01-01 13:10:30,43040.74,42899.13,42883.03,42885.73,76.13
2024-01-01 13:10:45,42883.31,42809.11,42792.58,42799.52,76.99
2024-01-01 13:11:00,42800.12,42847.41,42841.88,42847.03,40.43
2024-01-01 13:11:15,42844.15,42880.0,42861.32,42871.07,99.46
2024-01-01 13:11:30,42869.37,43110.34,43089.64,43100.89,156.11
2024-01-01 13:11:45,43101.91,43070.54,43043.4,43064.3,58.68
2024-01-01 13:12:00,43071.04,43002.53,42978.63,42994.68,109.52
2024-01-01 13:12:15,42991.85,42980.93,42973.04,42973.27,90.01
2024-01-01 13:12:30,42970.21,43086.86,43071.25,43073.06,126.49
2024-01-01 13:12:45,43074.71,43050.17,43019.28,43035.44,83.15
2024-01-01 13:13:00,43038.08,43049.6,43026.98,43036.06,164.02
2024-01-01 13:13:15,43034.76,43116.64,43112.69,43115.3,93.06
2024-01-01 13:13:30,43116.61,43246.55,43227.16,43232.7,105.92
2024-01-01 13:13:45,43230.07,43237.84,43233.66,43237.58,68.21
2024-01-01 13:14:00,43240.08,43215.35,43207.05,43210.44,126.4
2024-01-01 13:14:15,43207.02,43201.29,43182.02,43187.99,65.47
2024-01-01 13:14:30,43186.31,43378.36,43366.1,43369.16,149.13
2024-01-01 13:14:45,43365.6,43431.19,43410.46,43420.95,174.23
2024-01-01 13:15:00,43424.39,43426.38,43419.72,43424.37,145.29
2024-01-01 13:15:15,43426.87,43621.27,43608.52,43616.11,156.63
2024-01-01 13:15:30,43616.17,43585.87,43566.55,43574.82,171.59
